,Unnamed: 0,NAME,STAR,REVIEW,DATE
316,316,Erika B,5.0,Cherry blossoms all around Seriously one of the most beautiful parksattractions Ive been to Its like a different world once you step into the gate its like in the middle of Seoul and it seems worlds apart with the serenity  Mustsee if you visit Seoul I think I paid something around 1520 for it but its worth it,"Written November 29, 2014"
317,317,Trisno4u,4.0,After you pay a small fee you can enter this huge park during fall with nice yellow color of the leaves You can spend hours in this park but dont forget the watch the change of the guards This park is opposite city hall The Seoul city bus has a busstop here,"Written November 25, 2014"
318,318,DanChoo,4.0,Take the subway to City Hall Station line 12 the palace is just beside the station Nice to visit in the evening where the colors and breeze is wonderful,"Written November 23, 2014"
319,319,Meowmeow6,4.0,Definitely go visit and enjoy a pleasant couple of hours Well kept grounds and lovely castle buildings Beautiful autumn scenic views in the middle of the city,"Written November 22, 2014"
320,320,ShadowCavy,5.0,Beautiful grounds Had a very enjoyable time walking through Definitely worth a visit if you are in the area,"Written November 18, 2014"
321,321,Caught the 230pm change of guards in the nick of time,4.0,Managed to catch the show and was really glad we made it It s something different and interesting The signs stated it would start at 2pm but the ceremony only started 230pmthere were photo opportunities with the guards in costumes before and after the ceremony,"Written November 7, 2014"
322,322,vladweissman,5.0,Right across the large square from City Hall Beautiful palace as usual in Korea very well maintained A popular place with school children So you get to see plenty of children apart from the impressive palace,"Written November 4, 2014"
323,323,HungaryHopper,5.0,Get off at metro called Town Hall and not very far is this Deoksugung Small entry fee and it like a big park and lot of old building to explore around Got cafe and WC on site Most building you cannot go in but they have left door open so you can see throughThe paintwork of assorted colour is beautiful and architecture design are amazing The roof have mini Gargoyles It was a perfect hot day and just lovely to walk around We were Lucky there were Cultural festival that day and all soldier wearing uniform and changing of the guard Big giant drum of gong were played and Korean Band in bright yellow and blue uniform played music As well as important men in their costumes Masses of people stood and watch and allowing to have photo taken with them It was a Great day for a little cost Took us over two hours,"Written November 3, 2014"
324,324,RLmEC,4.0,Chance upon this place while walking along the main road; I didnt know there were several palaces here in Seoul Its a nice place to visit to talk around enjoying the architecture and the garden The entrance fee was relatively low 1000won,"Written October 27, 2014"
325,325,JustMeQQ,5.0,Easy to find this not so big palace Just right in the city centre Subway station next to the gate You can also watch the changing guard ceremony  a few times a day The palace are very calm peaceful and clean There also some snack and coffee shops in front and back corner of the yard where we can sit and relax enjoying the palace surrounding scenery Beautiful,"Written October 14, 2014"
326,326,Chicago3214,4.0,Very quick site to see They have some sort of changing of the guard ceremony daily Costs 1000 won about 1 USD to get in Mix of korean and strange Western buildings Theres also a small museum in the back thats included in the entrance fee,"Written October 7, 2014"
